organelle,wavelength,intensity,experiment,field_of_view
mitochondria,600.865,0.6582573587496174,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-6
mitochondria,610.86,0.24724823213089153,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-6
LD,570.885,0.5207985469465665,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-6
LD,580.875,0.49231539395834306,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-6
LD,590.87,0.5501379360379597,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-6
LD,600.865,0.6886376371912067,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-6
LD,610.86,0.2855249665149084,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-6
mitochondria,570.885,0.5492044955994535,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
mitochondria,580.875,0.5051644591487223,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
mitochondria,590.87,0.5476663868642617,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
mitochondria,600.865,0.6718522218024532,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
mitochondria,610.86,0.272440450325579,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
LD,570.885,0.4990636823234258,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
LD,580.875,0.48935428142238785,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
LD,590.87,0.5585584786403014,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
LD,600.865,0.6963248969442377,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
LD,610.86,0.3119726437316974,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0-5_field-7
mitochondria,570.885,0.46307397273584117,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
mitochondria,580.875,0.4724884025074698,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
mitochondria,590.87,0.5264141822687906,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
mitochondria,600.865,0.683069736890255,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
mitochondria,610.86,0.27146727399318504,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
LD,570.885,0.43299316059864956,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
LD,580.875,0.46777830115158314,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
LD,590.87,0.531440888902427,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
LD,600.865,0.6983846324445105,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
LD,610.86,0.2965269638387503,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-0
mitochondria,570.885,0.4789889222198869,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
mitochondria,580.875,0.48302395424888,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
mitochondria,590.87,0.5267312592469395,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
mitochondria,600.865,0.6752038514200048,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
mitochondria,610.86,0.2640759439417401,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
LD,570.885,0.435321434077343,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
LD,580.875,0.47297921592119835,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
LD,590.87,0.5419440405036947,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
LD,600.865,0.6980892569143904,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
LD,610.86,0.30024000686022934,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-1
mitochondria,570.885,0.4996541697769288,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
mitochondria,580.875,0.4928707701179322,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
mitochondria,590.87,0.5303764387320159,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
mitochondria,600.865,0.6786203172483345,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
mitochondria,610.86,0.2629154758282654,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
LD,570.885,0.4479035918977508,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
LD,580.875,0.4822661639863056,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
LD,590.87,0.5465301078368634,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
LD,600.865,0.7046279301398198,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
LD,610.86,0.30348066041072796,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-2
mitochondria,570.885,0.5113596434338741,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
mitochondria,580.875,0.49143985126274103,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
mitochondria,590.87,0.532352559274804,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
mitochondria,600.865,0.6809091985522816,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
mitochondria,610.86,0.2605332326452363,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
LD,570.885,0.4692587970818634,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
LD,580.875,0.48215393254753325,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
LD,590.87,0.5446533444972147,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
LD,600.865,0.7038713154506833,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
LD,610.86,0.2965091240497953,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-3
mitochondria,570.885,0.513754578586863,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
mitochondria,580.875,0.5046802543352816,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
mitochondria,590.87,0.5455781678626007,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
mitochondria,600.865,0.6789762637057508,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
mitochondria,610.86,0.25338747852265936,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
LD,570.885,0.4742990172794471,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
LD,580.875,0.499483738460914,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
LD,590.87,0.5583859124725601,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
LD,600.865,0.6974685141710133,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
LD,610.86,0.2818285793037691,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-4
mitochondria,570.885,0.5226044698000054,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
mitochondria,580.875,0.4990094236588023,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
mitochondria,590.87,0.5479583800772304,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
mitochondria,600.865,0.6833470950656187,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
mitochondria,610.86,0.2556372642588254,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
LD,570.885,0.4945133808907052,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
LD,580.875,0.49272625271261944,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
LD,590.87,0.554995066407983,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
LD,600.865,0.695297615389628,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
LD,610.86,0.2805179582389114,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-5
mitochondria,570.885,0.5000216863438368,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
mitochondria,580.875,0.5123770428378482,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
mitochondria,590.87,0.5742031220045727,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
mitochondria,600.865,0.6995156203447084,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
mitochondria,610.86,0.27949829542898647,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
LD,570.885,0.40985085045781616,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
LD,580.875,0.4917855500559629,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
LD,590.87,0.6063738411455201,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
LD,600.865,0.7451065657235203,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
LD,610.86,0.335740484577909,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-0_field-6
mitochondria,570.885,0.051545474067782884,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
mitochondria,580.875,0.14884935260987592,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
mitochondria,590.87,0.21777464624494386,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
mitochondria,600.865,0.3355040544537514,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
mitochondria,610.86,0.1481495612556023,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
LD,570.885,0.06215867357670461,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
LD,580.875,0.17422132486749237,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
LD,590.87,0.25270600520958236,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
LD,600.865,0.3921307795692939,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
LD,610.86,0.17914917506600855,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-0
mitochondria,570.885,0.23373017701735485,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
mitochondria,580.875,0.33654937746327296,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
mitochondria,590.87,0.32352443830386335,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
mitochondria,600.865,0.545799112692347,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
mitochondria,610.86,0.19627282768118745,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
LD,570.885,0.2196795770969668,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
LD,580.875,0.33517804975537074,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
LD,590.87,0.3510122082036884,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
LD,600.865,0.582480997052037,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
LD,610.86,0.2353111876266298,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-2
mitochondria,570.885,0.30353664692588667,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
mitochondria,580.875,0.38662861528195136,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
mitochondria,590.87,0.34520759989155264,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
mitochondria,600.865,0.582930660890069,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
mitochondria,610.86,0.21002230520100884,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
LD,570.885,0.2743847071863702,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
LD,580.875,0.3792155113254735,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
LD,590.87,0.37353892681652506,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
LD,600.865,0.6159992223754441,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
LD,610.86,0.24785938147224415,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-3
mitochondria,570.885,0.3791405731527571,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
mitochondria,580.875,0.4399430601169038,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
mitochondria,590.87,0.37338731302017064,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
mitochondria,600.865,0.608624682754677,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
mitochondria,610.86,0.19002033762716913,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
LD,570.885,0.3483791244238332,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
LD,580.875,0.42932393147937076,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
LD,590.87,0.39201113024097495,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
LD,600.865,0.6303475537289114,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
LD,610.86,0.2250447270119487,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-4
mitochondria,570.885,0.4288559502966011,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
mitochondria,580.875,0.45931087315858216,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
mitochondria,590.87,0.4047362340697222,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
mitochondria,600.865,0.6160361028767805,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
mitochondria,610.86,0.19446767519105387,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
LD,570.885,0.38164747351123113,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
LD,580.875,0.43980961899565474,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
LD,590.87,0.4296569672861401,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
LD,600.865,0.644041922854444,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
LD,610.86,0.23984437502213404,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-5
mitochondria,570.885,0.4633826854231827,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
mitochondria,580.875,0.4794628634214738,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
mitochondria,590.87,0.4190141158968347,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
mitochondria,600.865,0.625538873039672,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
mitochondria,610.86,0.19695617660514345,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
LD,570.885,0.40928994764975046,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
LD,580.875,0.45592590232737673,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
LD,590.87,0.44846910289516395,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
LD,600.865,0.6492261859025514,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
LD,610.86,0.24311183483824053,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-6
mitochondria,570.885,0.5129887662661161,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
mitochondria,580.875,0.496676155481779,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
mitochondria,590.87,0.45782781874484146,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
mitochondria,600.865,0.6360404304630646,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
mitochondria,610.86,0.20988959501532453,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
LD,570.885,0.4488326619770504,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
LD,580.875,0.4719946219327264,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
LD,590.87,0.481284575366027,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
LD,600.865,0.6712025474985486,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
LD,610.86,0.2567518735582185,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-100_field-8
mitochondria,570.885,0.17841954606595525,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
mitochondria,580.875,0.3193102115280911,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
mitochondria,590.87,0.3108206518881721,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
mitochondria,600.865,0.5009091019552959,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
mitochondria,610.86,0.2047956510625385,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
LD,570.885,0.1667496881390676,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
LD,580.875,0.3188620563602447,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
LD,590.87,0.3433599031990654,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
LD,600.865,0.5443098431158796,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
LD,610.86,0.23797323380092564,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-0
mitochondria,570.885,0.2663991165042287,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
mitochondria,580.875,0.38204925779218585,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
mitochondria,590.87,0.3357309772401404,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
mitochondria,600.865,0.5486668950565846,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
mitochondria,610.86,0.20232388016565836,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
LD,570.885,0.23854024135202137,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
LD,580.875,0.37181069857579474,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
LD,590.87,0.37265747109558695,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
LD,600.865,0.5908262743983976,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
LD,610.86,0.2467034828744214,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-1
mitochondria,570.885,0.35087707171390115,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
mitochondria,580.875,0.4281895596887237,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
mitochondria,590.87,0.36581976798626653,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
mitochondria,600.865,0.5686884749884233,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
mitochondria,610.86,0.18935644698960985,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
LD,570.885,0.30698179890318517,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
LD,580.875,0.4135989024424262,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
LD,590.87,0.41200221015932054,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
LD,600.865,0.6083356521050101,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
LD,610.86,0.23391788300303035,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-2
mitochondria,570.885,0.3955501623802763,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
mitochondria,580.875,0.4530199532576437,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
mitochondria,590.87,0.38855214309326164,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
mitochondria,600.865,0.5928891331805711,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
mitochondria,610.86,0.1916342625940343,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
LD,570.885,0.3533483331211391,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
LD,580.875,0.4334514561587205,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
LD,590.87,0.4103375809006191,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
LD,600.865,0.6183499568233334,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
LD,610.86,0.23268573379545748,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-3
mitochondria,570.885,0.43216307148861227,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
mitochondria,580.875,0.4754369083629422,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
mitochondria,590.87,0.4290993279855747,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
mitochondria,600.865,0.6010256916888486,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
mitochondria,610.86,0.203761077157907,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
LD,570.885,0.38592565100656356,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
LD,580.875,0.4580452140565532,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
LD,590.87,0.4549169482252717,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
LD,600.865,0.6299798871901581,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
LD,610.86,0.24393864905673399,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-4
mitochondria,570.885,0.511615991589113,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
mitochondria,580.875,0.5058128868586887,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
mitochondria,590.87,0.4652075295955929,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
mitochondria,600.865,0.6224579239347806,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
mitochondria,610.86,0.21270966720726633,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
LD,570.885,0.45184866688083125,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
LD,580.875,0.48116875231910267,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
LD,590.87,0.4880580307921919,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
LD,600.865,0.6504199797059913,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
LD,610.86,0.25714600202573834,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-200_field-6
mitochondria,570.885,0.07537267239937588,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
mitochondria,580.875,0.17950497663128365,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
mitochondria,590.87,0.23382676407062422,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
mitochondria,600.865,0.36433349858992314,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
mitochondria,610.86,0.17837252574479606,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
LD,570.885,0.08337195726902635,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
LD,580.875,0.20375777933940734,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
LD,590.87,0.27238332655421166,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
LD,600.865,0.42915610320927255,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
LD,610.86,0.21303503060254775,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-0
mitochondria,570.885,0.22565025753816514,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
mitochondria,580.875,0.32922444367297393,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
mitochondria,590.87,0.3047913146419978,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
mitochondria,600.865,0.5246213166824181,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
mitochondria,610.86,0.19616874827186895,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
LD,570.885,0.20633698993916866,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
LD,580.875,0.3270593140496087,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
LD,590.87,0.3426867694243084,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
LD,600.865,0.5707194883538972,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
LD,610.86,0.24016196833216036,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-1
mitochondria,570.885,0.3787418371976139,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
mitochondria,580.875,0.3851721545660519,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
mitochondria,590.87,0.2864878026271952,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
mitochondria,600.865,0.534190869699192,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
mitochondria,610.86,0.13572818287307772,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
LD,570.885,0.4005448700982837,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
LD,580.875,0.38345409235666894,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
LD,590.87,0.273927468060364,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
LD,600.865,0.5235801150039529,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
LD,610.86,0.1176563505331168,EYrainbow_glucose_largerBF,spectral-blue_EYrainbow_glu-50_field-2
