filename,organelle,pixel_lower,pixel_upper,error_lower,error_upper
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-400_field-1,peroxisome,992,1026,0.021547417350884054,0.022285937703636127
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-400_field-2,peroxisome,1272,1308,0.02063628546861565,0.02122033128376515
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-400_field-3,peroxisome,1,1500,1.601101557871816e-05,0.024016523368077237
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-400_field-4,peroxisome,922,934,0.021701777097799222,0.021984229728139345
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-400_field-5,peroxisome,792,772,0.0222247165787406,0.021663486362105737
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-400_field-6,peroxisome,1176,1210,0.0234590065828845,0.024137243167763812
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-0_field-0,vacuole,12358,12788,0.047475989243180944,0.049127929312331925
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-0_field-1,vacuole,15230,15774,0.04943200259655956,0.051197663096397276
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-0_field-2,vacuole,11700,12322,0.052386730485942896,0.055171734448528915
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-0_field-3,vacuole,9879,10070,0.05003418673554661,0.05100154473397655
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-0_field-4,vacuole,10924,11260,0.05005315054433489,0.05159268355265569
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-0_field-5,vacuole,12522,13110,0.04791074414315832,0.050160505966842794
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-0_field-6,vacuole,15971,16600,0.05095197988846777,0.05295866671771116
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-1000_field-0,vacuole,25327,26940,0.043021766530434755,0.04576169267303321
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-1000_field-1,vacuole,18233,19012,0.04082779684851416,0.0425721534406818
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-1000_field-2,vacuole,21654,22104,0.04073363431151242,0.041580135440180584
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-1000_field-3,vacuole,19365,20308,0.04138979073202114,0.04340531217071445
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-1000_field-4,vacuole,19392,20120,0.0405672554134651,0.04209020105811251
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-1000_field-5,vacuole,16145,16738,0.038837730692993094,0.04026422646883359
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-1000_field-6,vacuole,15273,15726,0.03942273938092387,0.04059202510995932
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-100_field-0,vacuole,20061,20260,0.05481566895828096,0.05535942640420578
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-100_field-1,vacuole,13474,14370,0.05202838895024211,0.0554881957262119
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-100_field-2,vacuole,13204,12642,0.05762717782200342,0.05517440033518383
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-100_field-3,vacuole,10215,9996,0.054520999791843466,0.05335212079483772
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-100_field-4,vacuole,11018,10554,0.05819222765636058,0.05574158383420127
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-100_field-5,vacuole,10179,10002,0.05530832803560076,0.05434658581511728
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-100_field-6,vacuole,8458,8152,0.05228572311686706,0.05039409019256329
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-0,vacuole,5378,5242,0.050609325742248155,0.04932950642262269
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-1,vacuole,7765,7572,0.047730276300826754,0.046543934597535114
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-2,vacuole,6625,6484,0.054459067331957815,0.053300013974402184
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-3,vacuole,5628,5950,0.048040563034033,0.05078915246135329
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-4,vacuole,7718,7844,0.05411545284355039,0.05499891320352543
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-5,vacuole,7738,7894,0.049279718765523305,0.050273210123422195
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-6,vacuole,9106,9294,0.052368245496998,0.053449426054151046
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-200_field-7,vacuole,1,9598,5.652815384702351e-06,0.05425572206237317
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-400_field-0,vacuole,15802,16182,0.040559131836428786,0.04153448116549111
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-400_field-1,vacuole,18796,19346,0.03985809196031155,0.04102440131220405
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-400_field-2,vacuole,24741,25698,0.04128144162182455,0.04287823801776999
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-400_field-3,vacuole,24734,24854,0.0407767598516909,0.04097459324629763
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-400_field-4,vacuole,17456,17778,0.040908057640615586,0.04166266319516865
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-400_field-5,vacuole,1,15636,2.8077820487262496e-06,0.04390248011388364
EYrainbow_rapamycin_1stTry/vacuole_EYrainbow_rpmc-400_field-6,vacuole,21068,21814,0.042730379579957206,0.04424342605644515
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-0_field-0,ER,23453,22796,0.021862176840056452,0.021249741322898003
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-0_field-1,ER,20229,19851,0.02052707363627231,0.020143503818955046
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-0_field-2,ER,19697,19555,0.021463745263908065,0.021309008409185266
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-0_field-3,ER,24133,23621,0.022054999958874777,0.021587086314531188
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-0_field-4,ER,19256,18940,0.02135105047700571,0.021000669715127134
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-0_field-5,ER,19273,19333,0.02123084481643741,0.021296939907444842
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-0_field-6,ER,17746,17659,0.020377043043718897,0.020277144320355687
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-0,ER,10659,10580,0.025084072472942667,0.024898159936554407
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-1,ER,3538,3295,0.021945440335446414,0.02043816447294967
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-2,ER,6881,6869,0.02273974051381701,0.022700083939748445
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-3,ER,4392,4314,0.022201665124884366,0.021807373257912377
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-4,ER,7369,7032,0.022944520901963472,0.021895219294694956
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-5,ER,5068,5084,0.022665271330310103,0.022736827040903032
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-6,ER,5308,5098,0.023609894093523293,0.022675817650486388
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-100_field-7,ER,4157,4044,0.025294042483282323,0.024606472889678547
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-150_field-0,ER,11926,11298,0.020490106299084078,0.01941113709265906
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-150_field-1,ER,17528,16854,0.021233963681296715,0.020417459144487383
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-150_field-2,ER,10089,9842,0.020736559979610797,0.020228885253179646
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-150_field-3,ER,9058,8996,0.020446029524626427,0.020306080989571578
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-150_field-4,ER,8787,9006,0.020588676345164345,0.02110181167230569
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-150_field-5,ER,5652,5494,0.020209315879616552,0.01964437038970512
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-150_field-6,ER,8778,8662,0.020920322599096264,0.020643863562699004
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-200_field-0,ER,18506,18290,0.02130211570780671,0.02105347975228492
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-200_field-1,ER,11974,11730,0.019947756668687987,0.01954127156536747
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-200_field-2,ER,10148,9814,0.02042673107890499,0.019754428341384862
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-200_field-3,ER,9778,9825,0.02131676477000218,0.02141922825376063
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-200_field-4,ER,8556,8344,0.02123177023234346,0.020705690839022187
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-200_field-5,ER,5660,5580,0.020294157720743784,0.02000731450207603
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-250_field-0,ER,5328,5166,0.020421774026631097,0.0198008417082538
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-250_field-1,ER,5795,5590,0.02046098113847088,0.01973716731044905
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-250_field-2,ER,4336,4246,0.019024803324075416,0.018629915801204846
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-250_field-3,ER,7439,7155,0.020200621306916928,0.01942941866527633
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-250_field-4,ER,5750,5408,0.019731446435128152,0.018557854316725745
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-250_field-5,ER,3618,3746,0.0227664581733976,0.02357190500761399
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-250_field-6,ER,3916,4011,0.020699315484842877,0.021201469461109495
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-300_field-0,ER,10790,10588,0.021815785004326765,0.02140737086430137
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-300_field-1,ER,13286,13058,0.0204139016119392,0.020063580253552767
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-300_field-2,ER,12942,12960,0.02031612276325642,0.020344378844985567
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-300_field-3,ER,11204,10998,0.021421456253692447,0.021027595133712027
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-300_field-4,ER,10820,10658,0.019124548178130495,0.01883821021095331
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-300_field-5,ER,10248,9954,0.019396600673808533,0.018840140818412385
EYrainbow_rapamycin_CheckBistability/ER_EYrainbow_rpmc-300_field-6,ER,12016,11370,0.018970215372568336,0.01795034527181275
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-0_field-0,golgi,1114,1200,0.08197807049819707,0.0883067186695121
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-0_field-1,golgi,2039,2226,0.07421021982821371,0.08101615955743194
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-0_field-2,golgi,1257,1304,0.09071227538428231,0.09410406292848379
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-0_field-3,golgi,1,1238,6.932889628397117e-05,0.08582917359955629
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-0_field-4,golgi,890,906,0.07843482858905437,0.07984489292323962
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-0_field-5,golgi,992,1048,0.07486792452830189,0.07909433962264151
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-0_field-6,golgi,1335,1358,0.07439398161047646,0.07567567567567568
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-100_field-1,golgi,614,548,0.02282358188982232,0.020370232696453796
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-100_field-2,golgi,1091,932,0.028409978646945472,0.024269569293265975
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-100_field-3,golgi,881,798,0.030316586373021336,0.027460426703372332
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-100_field-4,golgi,1370,1310,0.031403291615091915,0.0300279649750149
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-100_field-5,golgi,902,914,0.03075664063831964,0.031165819892931428
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-100_field-6,golgi,664,634,0.028857018687527162,0.02755323772272925
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-100_field-7,golgi,399,438,0.027248514648637576,0.029911903298504405
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-150_field-0,golgi,2194,1928,0.031762117088424344,0.027911286119636343
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-150_field-1,golgi,3832,3135,0.033694132543150825,0.027565528581100687
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-150_field-2,golgi,2152,2080,0.032277901936374136,0.03119797213181143
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-150_field-3,golgi,1727,1758,0.03138858596873864,0.031952017448200656
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-150_field-4,golgi,1378,1410,0.031204710144927535,0.03192934782608696
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-150_field-5,golgi,684,678,0.03109090909090909,0.030818181818181817
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-150_field-6,golgi,1092,1090,0.0339678984695782,0.0339056862013189
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-200_field-0,golgi,3851,3538,0.03138140095831025,0.028830796310179603
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-200_field-1,golgi,2326,2340,0.03055380411937789,0.030737704918032786
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-200_field-2,golgi,1903,1858,0.03224494637138452,0.03148245420810953
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-200_field-3,golgi,1701,1668,0.03322525197281038,0.032580670364872256
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-200_field-4,golgi,1589,1570,0.03238759121112062,0.032000326117973175
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-200_field-5,golgi,1427,1272,0.036244951868126284,0.03230804399177059
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-250_field-0,golgi,1053,900,0.025821481118195194,0.022069641981363415
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-250_field-1,golgi,1055,906,0.028510431304723815,0.02448383958490974
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-250_field-2,golgi,863,814,0.027619535300518465,0.026051334570825067
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-250_field-3,golgi,1407,1378,0.02878360132564134,0.028190335910969273
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-250_field-4,golgi,1138,1070,0.02808351019199447,0.026405409407235576
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-250_field-5,golgi,472,513,0.07950143169951154,0.08640727640222334
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-250_field-6,golgi,928,812,0.032199861207494795,0.028174878556557946
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-300_field-0,golgi,1964,1676,0.02171821609846181,0.018533467505612012
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-300_field-1,golgi,2439,2084,0.024409771915251354,0.020856894084208207
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-300_field-2,golgi,2521,2274,0.026617254231203744,0.02400937569288271
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-300_field-3,golgi,2,2013,2.5270393207318306e-05,0.025434650763165874
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-300_field-4,golgi,2169,1852,0.027193741302140143,0.02321936786148619
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-300_field-5,golgi,1864,1804,0.027171615574116997,0.02629699275520765
EYrainbow_rapamycin_CheckBistability/golgi_EYrainbow_rpmc-300_field-6,golgi,2393,2340,0.028690293497026665,0.02805486284289277
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-0_field-0,LD,1792,1876,0.039991073421111356,0.04186565498772595
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-0_field-1,LD,3861,4420,0.04041239271509316,0.046263345195729534
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-0_field-2,LD,5047,5637,0.041488216097131915,0.046338235415005466
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-0_field-3,LD,5316,5774,0.04179771040382438,0.04539879230091835
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-0_field-4,LD,5211,5994,0.039803541147894105,0.04578438411830306
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-0_field-5,LD,6080,6994,0.04052495817531043,0.04661703247995414
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-0_field-6,LD,5615,6031,0.03989087731512728,0.042846283363763595
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-1,LD,1317,1488,0.04119615877881698,0.046545090556476584
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-2,LD,1534,1716,0.037217652910206955,0.041633306645316254
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-3,LD,1501,1674,0.042343714737079666,0.0472241029113067
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-4,LD,2192,2606,0.042656703057193456,0.050713215404674335
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-5,LD,1634,1820,0.04329279601515513,0.04822086214662322
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-6,LD,1814,2381,0.04531035344073935,0.059472961158985885
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-7,LD,1450,2000,0.048346225660176045,0.06668444918644972
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-0,LD,2143,2400,0.0468609914500011,0.05248081170322101
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-1,LD,4630,5260,0.04257353820124502,0.048366481844179014
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-2,LD,3209,3376,0.04321070774534094,0.045459441990735754
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-3,LD,3276,3780,0.04398614355917184,0.050753242568275195
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-4,LD,2832,2984,0.039925562510573505,0.0420684599334574
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-5,LD,2168,2334,0.04208809768787249,0.04531071033371513
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-6,LD,3076,3732,0.039462205572946066,0.04787807256119464
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-0,LD,3627,4318,0.05007455268389662,0.059614535012149326
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-1,LD,3356,3667,0.04426272751252967,0.04836454761276708
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-2,LD,3354,3574,0.044179246028609814,0.047077109512895496
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-4,LD,2838,3378,0.043780081451314325,0.05211032950758978
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-5,LD,1695,2184,0.04515664961636829,0.058184143222506396
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-0,LD,1242,1398,0.05631376105191566,0.06338698707776015
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-1,LD,1613,1768,0.05157474020783373,0.056530775379696245
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-2,LD,1299,1402,0.05432418869187019,0.058631649381063904
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-3,LD,1652,1769,0.05120257872551451,0.05482891148028763
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-4,LD,2,1768,6.325510784995888e-05,0.055917515339363656
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-5,LD,1236,1388,0.053042657282636685,0.0595657025148056
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-6,LD,1091,1188,0.0490888638920135,0.0534533183352081
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-0,LD,3182,3726,0.047903650733910424,0.056093338351524274
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-1,LD,4042,4451,0.04704704704704705,0.05180762157506343
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-2,LD,4223,4580,0.04704663443327912,0.051023818542367594
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-3,LD,3648,3712,0.047280220848400015,0.048109698407143874
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-4,LD,3625,4042,0.04656450307646855,0.05192102660278231
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-5,LD,3546,3842,0.044964051583125164,0.048717395990515194
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-6,LD,4232,4580,0.04591465862364518,0.04969024964468217
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-0,mitochondria,13484,6230,0.09297386747569468,0.04295662966282838
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-1,mitochondria,20178,10518,0.054394591272280274,0.02835376702358231
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-2,mitochondria,23032,12364,0.053833963640103406,0.028899058980819663
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-3,mitochondria,24487,14034,0.0475385266492978,0.027245300894198774
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-4,mitochondria,23719,13124,0.05020499827492417,0.027779012494628982
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-5,mitochondria,25838,15240,0.04638737533774383,0.027360616152458238
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-6,mitochondria,21058,11924,0.04954695290239547,0.02805574443955568
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-1,mitochondria,1,2430,1.1726353807547082e-05,0.02849503975233941
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-2,mitochondria,7117,3700,0.05137404084225419,0.026708437700764438
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-3,mitochondria,5564,2926,0.05238332846907746,0.027547379421373225
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-4,mitochondria,7288,4064,0.044714948339755076,0.024934350995165288
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-5,mitochondria,1,3052,7.830730920424112e-06,0.02389939076913439
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-6,mitochondria,5015,2986,0.03912741571806415,0.02329700166184238
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-7,mitochondria,3045,1882,0.03651998704709819,0.022571630746351
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-0,mitochondria,11495,7693,0.04157233477754552,0.027822181073828417
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-1,mitochondria,22680,13042,0.04512166735304124,0.025946948219504575
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-2,mitochondria,15368,8446,0.04346289053109684,0.023886489681522897
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-3,mitochondria,13481,7878,0.04165945611866502,0.02434487021013597
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-4,mitochondria,13654,7466,0.049596803487104976,0.02711950599346168
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-5,mitochondria,8394,4534,0.04929151521201693,0.026624699782140195
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-6,mitochondria,12563,7438,0.04070306172039527,0.02409849343917058
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-0,mitochondria,28208,14482,0.05478558110627719,0.0281269422001243
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-1,mitochondria,18019,10226,0.046477616252076394,0.026376608235403363
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-2,mitochondria,15509,8790,0.0465308155268732,0.026372162517326422
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-4,mitochondria,11968,7036,0.03963071380319748,0.023298939030689962
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-5,mitochondria,6897,4238,0.039136355898541676,0.02404811893548204
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-0,mitochondria,8816,4713,0.0464056175221211,0.024808266263810882
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-1,mitochondria,9064,5016,0.04610681275974505,0.025515420653451144
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-2,mitochondria,7509,3918,0.049535910071444124,0.02584654356903956
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-3,mitochondria,11835,6164,0.051216029080837805,0.02667474467716808
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-4,mitochondria,9516,4846,0.0493097873398831,0.025110890021970735
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-5,mitochondria,5367,3108,0.04330286184555555,0.025076447664614615
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-6,mitochondria,5607,3330,0.037159027648914454,0.022068764414283064
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-0,mitochondria,14140,6654,0.06251713252394132,0.029419306917560506
