organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,15,193.0,3116,2.0,2.0,16,12,6,17,14,7
LD,15,193.0,3605,8.0,24.0,15,11,5,19,14,7
LD,15,193.0,4072,28.0,60.0,16,5,14,20,10,17
LD,15,193.0,4879,1.0,1.0,20,12,9,21,13,10
LD,15,193.0,5262,2.0,2.0,21,7,13,22,8,15
LD,16,186.0,30,17.0,36.0,9,3,15,12,7,18
LD,16,186.0,31,2.0,2.0,9,5,9,10,7,10
LD,16,186.0,39,50.0,126.0,9,7,4,12,14,10
LD,16,186.0,405,1.0,1.0,10,1,14,11,2,15
LD,16,186.0,406,11.0,27.0,9,1,12,12,4,15
LD,16,186.0,408,9.0,18.0,10,10,4,13,13,6
LD,16,186.0,823,3.0,4.0,11,2,8,13,4,9
LD,16,186.0,1249,12.0,32.0,10,1,13,14,3,17
LD,16,186.0,1251,5.0,6.0,12,2,15,13,5,17
LD,16,186.0,1253,5.0,8.0,11,4,5,13,6,7
LD,16,186.0,1254,2.0,2.0,12,5,10,13,7,11
LD,16,186.0,1256,1.0,1.0,12,6,17,13,7,18
LD,16,186.0,1259,74.0,168.0,11,8,4,18,14,8
LD,16,186.0,2148,5.0,12.0,13,2,15,16,4,17
LD,16,186.0,2149,6.0,12.0,13,2,7,15,5,9
LD,16,186.0,2151,15.0,54.0,12,4,16,18,7,19
LD,16,186.0,2152,4.0,8.0,14,6,10,16,8,12
LD,16,186.0,2157,6.0,8.0,14,12,8,16,14,10
LD,16,186.0,2626,49.0,176.0,11,1,11,22,5,15
LD,16,186.0,2627,11.0,18.0,14,2,8,17,5,10
LD,16,186.0,2628,20.0,64.0,13,2,14,17,6,18
LD,16,186.0,2629,4.0,4.0,15,5,16,17,7,17
LD,16,186.0,3117,9.0,24.0,15,11,5,17,14,9
LD,16,186.0,3601,3.0,4.0,17,4,5,19,6,6
LD,16,186.0,3602,22.0,80.0,16,2,14,20,7,18
LD,16,186.0,4071,20.0,36.0,16,3,7,22,5,10
LD,16,186.0,4073,5.0,9.0,16,7,10,19,10,11
LD,16,186.0,4074,20.0,60.0,16,6,4,21,10,7
LD,16,186.0,4075,2.0,2.0,17,8,9,19,9,10
LD,16,186.0,4473,10.0,27.0,18,6,9,21,9,12
LD,16,186.0,4474,5.0,6.0,18,7,9,21,9,10
LD,16,186.0,4475,4.0,6.0,19,7,6,21,10,7
LD,16,186.0,4878,4.0,4.0,20,6,6,22,8,7
LD,16,186.0,5261,2.0,2.0,21,4,12,22,5,14
LD,16,186.0,5264,12.0,24.0,20,7,10,23,11,12
LD,17,195.0,36,10.0,12.0,9,5,4,10,9,7
LD,17,195.0,827,43.0,120.0,10,5,2,14,10,8
LD,17,195.0,2153,1.0,1.0,14,4,4,15,5,5
LD,17,195.0,3112,31.0,60.0,14,4,4,18,9,7
LD,17,195.0,3603,4.0,4.0,17,2,13,19,4,14
LD,17,195.0,3604,6.0,8.0,17,7,4,18,9,8
LD,17,195.0,4476,49.0,144.0,17,5,4,23,11,8
LD,17,195.0,4880,2.0,2.0,20,14,9,22,15,10
LD,17,195.0,5642,2.0,2.0,22,3,12,23,5,13
LD,17,195.0,5643,7.0,18.0,22,6,5,24,9,8
LD,17,195.0,5963,1.0,1.0,23,7,7,24,8,8
LD,17,195.0,6243,6.0,12.0,24,9,6,26,12,8
LD,17,195.0,6515,1.0,1.0,25,9,7,26,10,8
LD,17,195.0,6735,1.0,1.0,26,8,6,27,9,7
LD,18,90.0,35,6.0,12.0,9,4,1,12,6,3
LD,18,90.0,37,7.0,12.0,9,4,2,10,8,5
LD,18,90.0,410,8.0,18.0,9,7,8,12,10,10
LD,18,90.0,824,13.0,36.0,9,2,7,13,5,10
LD,18,90.0,830,3.0,4.0,11,8,7,13,10,8
LD,18,90.0,1257,8.0,12.0,10,1,7,13,3,9
LD,18,90.0,1691,25.0,60.0,12,1,7,17,5,10
LD,18,90.0,1693,7.0,18.0,12,4,2,15,7,4
LD,18,90.0,2155,8.0,18.0,12,6,3,15,8,6
LD,18,90.0,2631,12.0,36.0,14,3,6,18,6,9
LD,18,90.0,3114,18.0,36.0,15,5,4,18,8,8
LD,19,215.0,41,1.0,1.0,9,6,5,10,7,6
LD,19,215.0,409,4.0,8.0,9,2,12,11,4,14
LD,19,215.0,412,32.0,63.0,9,6,12,16,9,15
LD,19,215.0,829,2.0,2.0,10,2,14,12,3,15
LD,19,215.0,831,45.0,175.0,9,3,6,14,10,11
LD,19,215.0,1260,46.0,175.0,9,1,14,14,8,19
LD,19,215.0,1262,39.0,120.0,11,3,11,17,7,16
LD,19,215.0,1694,5.0,6.0,13,1,14,15,4,15
LD,19,215.0,3115,46.0,140.0,13,1,14,20,5,19
LD,19,215.0,3129,1.0,1.0,16,13,5,17,14,6
LD,19,215.0,3618,14.0,36.0,16,12,6,19,15,10
LD,20,150.0,40,15.0,24.0,9,2,9,11,5,13
LD,20,150.0,411,4.0,4.0,10,3,8,11,5,10
LD,20,150.0,833,2.0,2.0,11,6,7,12,8,8
LD,20,150.0,1264,1.0,1.0,12,8,13,13,9,14
LD,20,150.0,1267,2.0,2.0,12,10,10,13,11,12
LD,20,150.0,1698,72.0,196.0,9,5,1,16,12,5
LD,20,150.0,1700,7.0,12.0,12,9,12,15,11,14
LD,20,150.0,2156,9.0,18.0,12,1,7,15,4,9
LD,20,150.0,2158,6.0,12.0,13,3,8,15,5,11
LD,20,150.0,2634,2.0,2.0,15,5,11,16,7,12
LD,20,150.0,2636,21.0,54.0,12,6,4,18,9,7
LD,20,150.0,2637,9.0,27.0,14,7,8,17,10,11
LD,20,150.0,3120,4.0,4.0,15,6,1,17,8,2
LD,20,150.0,3121,10.0,24.0,15,6,10,18,10,12
LD,20,150.0,3606,66.0,192.0,13,1,6,21,5,12
LD,20,150.0,3607,29.0,80.0,16,3,2,20,8,6
LD,20,150.0,3608,25.0,48.0,16,6,1,20,10,4
LD,20,150.0,3610,15.0,40.0,16,10,2,21,12,6
LD,20,150.0,4076,2.0,2.0,18,5,11,20,6,12
LD,20,150.0,4078,18.0,45.0,17,8,7,22,11,10
LD,20,150.0,4881,6.0,8.0,20,8,2,21,10,6
LD,20,150.0,5265,30.0,120.0,20,4,1,24,9,7
LD,20,150.0,5644,6.0,12.0,21,2,8,24,4,10
LD,21,147.0,42,22.0,60.0,9,3,10,12,8,14
LD,21,147.0,43,18.0,36.0,9,5,6,13,8,9
LD,21,147.0,413,2.0,2.0,10,7,2,12,8,3
LD,21,147.0,419,18.0,32.0,9,9,8,13,11,12
LD,21,147.0,834,20.0,32.0,9,4,14,13,8,16
LD,21,147.0,835,2.0,2.0,10,8,7,12,9,8
LD,21,147.0,1265,52.0,216.0,9,4,10,15,10,16
LD,21,147.0,1695,4.0,6.0,12,2,5,15,3,7
LD,21,147.0,1697,19.0,48.0,12,2,2,16,5,6
LD,21,147.0,1699,36.0,120.0,12,4,12,18,9,16
LD,21,147.0,1702,34.0,96.0,11,8,4,15,12,10
LD,21,147.0,2161,26.0,64.0,14,7,5,18,11,9
LD,21,147.0,2635,1.0,1.0,15,4,11,16,5,12
LD,21,147.0,2638,4.0,4.0,14,5,7,16,7,8
LD,21,147.0,3119,3.0,4.0,15,4,12,17,5,14
LD,21,147.0,3122,2.0,2.0,15,5,8,17,6,9
LD,21,147.0,3123,7.0,12.0,16,4,13,18,6,16
LD,21,147.0,3124,9.0,24.0,15,6,2,19,9,4
LD,21,147.0,3611,4.0,6.0,17,9,10,19,10,13
LD,21,147.0,3613,4.0,6.0,17,10,6,19,11,9
LD,21,147.0,4077,3.0,4.0,18,2,4,20,4,5
LD,22,106.0,44,4.0,4.0,9,1,3,10,3,5
LD,22,106.0,51,4.0,6.0,9,7,3,10,9,6
LD,22,106.0,415,18.0,60.0,9,1,1,12,6,5
LD,22,106.0,418,16.0,48.0,9,4,1,13,7,5
LD,22,106.0,838,5.0,8.0,10,6,4,12,8,6
LD,22,106.0,1271,24.0,64.0,11,5,2,15,9,6
LD,22,106.0,1708,1.0,1.0,13,9,7,14,10,8
LD,22,106.0,2160,20.0,64.0,12,2,1,16,6,5
LD,22,106.0,2640,16.0,80.0,14,2,1,18,7,5
LD,22,106.0,3125,14.0,48.0,15,2,1,19,6,4
LD,22,106.0,3130,13.0,27.0,15,5,2,18,8,5
LD,22,106.0,4477,16.0,48.0,17,3,1,21,6,5
LD,22,106.0,5266,13.0,36.0,21,3,1,24,6,5
LD,22,106.0,5964,1.0,1.0,23,5,9,24,6,10
LD,23,173.0,45,10.0,18.0,9,2,9,11,5,12
LD,23,173.0,49,24.0,36.0,9,5,3,12,8,7
LD,23,173.0,416,30.0,60.0,9,2,10,13,5,15
LD,23,173.0,1266,12.0,36.0,11,2,12,14,6,15
LD,23,173.0,1281,1.0,1.0,12,13,5,13,14,6
LD,23,173.0,1704,29.0,64.0,11,5,4,15,9,8
