YFP Volume Fraction,YFP Total Volume,Organelle Total Volume,Organelle Volume Fraction,Cell Volume
0,0,7.377610576,0.136898246,53.89119853
0,0,5.428920027,0.094162083,57.65505427
0,0,8.314653831,0.190836866,43.5694319
0.005542484,0.4435977,30.17253157,0.376987498,80.03589444
0,0,4.291658771,0.099169982,43.27578458
0,0,18.53942656,0.307975148,60.19780059
0.002054012,0.211237,19.87387422,0.193248192,102.8411908
0,0,27.46598395,0.247677232,110.8942625
0,0,5.092994129,0.145996758,34.88429594
0.002489177,0.211237,16.54724601,0.194989648,84.86217702
0,0,6.594259653,0.1523746,43.27663297
0.00190187,0.171336678,10.89581382,0.120945608,90.08854439
0,0,14.63877234,0.229184579,63.87328687
0,0,6.3192652,0.11808128,53.51623243
0,0,4.223838447,0.100151922,42.17431224
0.006423218,0.283996411,4.166637846,0.094237889,44.21404036
0,0,4.255630326,0.116176736,36.63065844
0.001772052,0.117353889,14.39253076,0.217328262,66.22484645
0.007098503,0.420126923,13.49542418,0.228019916,59.18528706
0,0,10.98716461,0.156435019,70.2346871
0,0,20.14339543,0.198725117,101.3631074
0.004249586,0.309814267,16.35033065,0.224270296,72.90457504
0,0,13.29081738,0.160138772,82.9956243
0,0,7.80877024,0.141552123,55.16533487
0,0,8.542432251,0.12407066,68.85134831
0,0,9.168668699,0.255984353,35.81730131
0.006535192,0.619628534,18.07444575,0.190630309,94.81412388
0,0,10.02312709,0.233857001,42.86006846
0,0,20.35574788,0.372660323,54.6227935
0,0,5.10269781,0.09029787,56.50961408
0,0,4.72527994,0.061888635,76.35133595
0,0,4.403311304,0.083683572,52.61858684
0.007275116,0.661875934,14.06846627,0.154635807,90.97806348
0,0,11.47760256,0.140055595,81.95033245
0,0,5.922673802,0.096093357,61.63458126
0.004533418,0.276955178,5.578162056,0.091307702,61.09191162
0,0,4.892638142,0.157672058,31.03047043
0.001563224,0.110312656,19.0781763,0.27035404,70.56738012
0,0,4.633629654,0.107004179,43.30325887
0,0,5.185843749,0.110911502,46.75659109
0,0,11.61356984,0.227653246,51.01429489
0.004487949,0.3168555,18.82011475,0.266568566,70.6014029
0,0,4.694753878,0.107833446,43.5370848
0,0,7.780821304,0.229898623,33.84457548
0,0,9.601517101,0.125648822,76.41549625
0,0,5.4847914,0.11567261,47.41650943
0,0,21.47890254,0.270577028,79.38184085
0,0,5.184294669,0.149055669,34.7809292
0,0,5.161018041,0.125148972,41.23899662
0.001704995,0.140824667,29.02159814,0.351370792,82.59536315
0,0,4.639767423,0.093590014,49.57545377
0,0,7.940043058,0.181615813,43.7188973
0,0,18.08448278,0.32872555,55.01392513
0,0,25.69678193,0.330658202,77.71403145
0,0,26.10710781,0.202722992,128.7821747
0,0,14.74252112,0.127129158,115.9649077
0.003007259,0.194807456,16.47289498,0.254293475,64.77907063
0.004674597,0.237054856,6.553110963,0.129223888,50.71129704
0,0,8.396065843,0.208911245,40.18963101
0,0,6.833815042,0.172817133,39.54362003
0,0,4.402424456,0.13307243,33.08291935
0.008461983,1.049143768,22.1088728,0.178321513,123.9832058
0,0,13.93155861,0.221788327,62.81466128
0,0,6.731484188,0.090552945,74.33755101
0,0,18.84678169,0.290464104,64.88506299
0,0,24.19410785,0.285732808,84.67388825
0.004859644,0.361449978,6.956710933,0.093531997,74.37787263
0,0,3.775526006,0.0696813,54.18277217
0.004001692,0.471762634,30.69986203,0.260409319,117.8907966
0,0,4.898916566,0.081592242,60.04145026
0,0,5.960228808,0.086960176,68.53975098
0,0,14.76460902,0.1871447,78.89408036
0,0,6.358640647,0.124336825,51.14044566
0,0,6.103908592,0.146247137,41.7369442
0.00434854,0.373185367,15.98958582,0.18631856,85.81853465
0,0,4.963036169,0.112609145,44.07311842
0,0,14.49294053,0.164798701,87.94329358
0.007155445,0.305120111,7.164453423,0.168015324,42.64166659
0,0,6.783492576,0.12600152,53.83659333
0,0,7.64478751,0.162047719,47.17614996
0,0,3.852729664,0.107608159,35.80332291
0,0,6.243169838,0.178453672,34.98482144
0,0,13.05744582,0.211378447,61.77283455
0,0,7.186488607,0.151015352,47.58780164
0,0,7.90963803,0.202638407,39.03326208
0,0,5.918455276,0.111151565,53.24671099
0.002953029,0.511662956,14.2539932,0.082265973,173.2671807
0,0,13.25398675,0.225980084,58.65112769
0,0,8.555580381,0.14403104,59.40094857
0,0,5.137113853,0.132989857,38.62786204
0,0,18.89338734,0.196184921,96.30397321
0,0,13.0375783,0.20556201,63.42406516
0.004830685,0.335632123,10.76006388,0.154867418,69.47919716
0,0,4.979764861,0.108692013,45.81537048
0,0,7.00721716,0.072752696,96.3155663
0,0,4.306544773,0.124300057,34.64636198
0,0,14.60838232,0.209461378,69.74260572
0,0,38.60977358,0.330696445,116.7529141
0,0,3.941337876,0.069207196,56.94982792
0,0,4.83634896,0.095074228,50.86918967
0.005157361,0.279302256,7.685213132,0.141908681,54.1560466
0,0,10.17442855,0.119647159,85.03694232
0,0,5.148558864,0.089649561,57.42982786
0.003663609,0.227666545,7.058575156,0.113586555,62.14269957
0,0,7.065797299,0.09511185,74.28934754
0,0,8.129509616,0.153426458,52.98636054
0,0,10.44718378,0.143183373,72.96366605
0,0,5.21159663,0.121816899,42.78221392
0,0,25.92183158,0.203941471,127.1042688
0,0,13.36184509,0.216484816,61.72185821
0,0,5.668515707,0.080904595,70.06419961
0,0,5.707194731,0.134950803,42.29092839
0.002984984,0.201848689,16.57490063,0.245113377,67.6213629
0,0,10.74747076,0.139366467,77.11661889
0,0,4.247556758,0.059812834,71.01413602
0,0,7.138801868,0.112478769,63.46799415
0.008879384,0.525745423,7.334525144,0.123873766,59.20967267
0,0,11.35845514,0.114311898,99.3637179
0.00340481,0.215931156,25.00288577,0.394246345,63.41944845
0,0,11.69197461,0.178600036,65.46457021
0,0,5.659912521,0.134745367,42.0045055
0.003332485,0.211237,15.57590982,0.245726324,63.38722515
0,0,13.72872764,0.224858107,61.05507088
0,0,21.09483606,0.303197084,69.57466672
0,0,12.92197738,0.151179678,85.47430139
0.009696824,0.650140545,6.860572526,0.1023252,67.0467544
0,0,4.125544005,0.116597,35.38293431
0,0,12.71287012,0.256129772,49.63448808
0,0,4.708913213,0.106916669,44.04283522
0,0,7.671757238,0.151524483,50.63047951
0,0,5.531588327,0.086362484,64.05082466
0,0,15.61700476,0.326005561,47.90410547
0,0,5.867935046,0.181726626,32.28990256
0,0,5.314670185,0.071196747,74.64765455
0,0,17.00355268,0.242327215,70.16773853
0,0,19.9244311,0.217201903,91.73230462
0.009279066,0.610240223,13.01641561,0.197922359,65.7652609
0,0,13.0651082,0.21578873,60.54583213
0,0,9.045577525,0.144479709,62.60794415
0,0,23.82626605,0.304758578,78.18078892
0.003018164,0.211237,24.87036438,0.355348952,69.98856818
0,0,5.878979301,0.116593108,50.42304319
0,0,8.936291898,0.292332282,30.56895337
0.007241672,0.375532445,18.36415997,0.354129767,51.85714863
0,0,5.952978222,0.109924509,54.15514974
0.009909966,0.736982423,24.36968749,0.327691349,74.36780853
0,0,4.818773081,0.109832507,43.87383313
0,0,6.445892784,0.140989478,45.71896335
0.007137991,0.345020434,9.547946445,0.197533686,48.33578832
0,0,4.789892999,0.095782326,50.00810915
0.004875412,0.366144134,16.17464647,0.215374372,75.10014471
0,0,46.76084963,0.439441421,106.4097451
0,0,3.820238305,0.11870235,32.1833418
0,0,22.38933405,0.281148483,79.63526533
0,0,4.919166639,0.110258698,44.61477175
0,0,6.761385451,0.191822311,35.24817007
0,0,29.72940537,0.385658595,77.08736637
0,0,24.23498016,0.103482843,234.1932196
0.007969445,0.460027245,9.286982542,0.160886325,57.72387753
0,0,5.014081181,0.094663579,52.96737414
0,0,5.450272821,0.156146279,34.90491634
0,0,31.25479837,0.277529812,112.6178053
0.007370837,0.492886334,10.34897316,0.15476305,66.86979327
0,0,4.716624764,0.151174954,31.19977641
0,0,20.61670991,0.259720767,79.38029046
0,0,14.11225333,0.181063746,77.94080052
0,0,10.11663468,0.179935772,56.22358791
0,0,19.01281433,0.248626606,76.47135847
0,0,30.19409237,0.367092265,82.25205293
0,0,9.695723817,0.160008091,60.59520953
0,0,12.03853813,0.20171802,59.68003317
0,0,16.36963955,0.211721645,77.31679767
0.003753915,0.239401934,12.75676262,0.200030995,63.77392974
0,0,9.188233476,0.198408969,46.30956707
0,0,8.90148502,0.100891295,88.22847412
0.005595262,0.4013503,8.197652037,0.114284237,71.73038261
0.003825116,0.244096089,10.87564888,0.170427219,63.81403728
0,0,7.838646378,0.163820531,47.84898659
0,0,5.585737716,0.081684197,68.38210928
0.007433351,0.657181778,15.30397647,0.17310254,88.40988973
0.005445391,0.399003223,18.35674008,0.250523368,73.27356408
0,0,15.78019716,0.271469924,58.12871251
0,0,3.897554121,0.129716004,30.04682538
0.03373546,2.793022558,28.1722962,0.340278444,82.79189205
0.016542053,1.161803501,13.30156586,0.18939107,70.23333174
0.011084707,0.389614911,4.036269731,0.114833559,35.14886913
0.017077876,0.948219423,12.79812575,0.230500239,55.52326455
0.037748133,3.558169914,13.42360759,0.142409198,94.2608186
0.102423869,10.16049971,30.44109976,0.306864357,99.20050704
0.010466483,0.847295079,17.45782118,0.215653301,80.95318304
0.094382221,8.08803003,19.31571717,0.225402264,85.69442381
0.015242701,1.072614545,15.00042185,0.213167856,70.3690609
0.032224765,3.081713125,13.86123262,0.144943718,95.63182744
0.069904226,5.111935405,6.14926293,0.084089377,73.12770209
0.012035889,0.952913579,9.273773605,0.117133511,79.17267709
0.104506058,11.75416552,27.37797461,0.243417043,112.4735321
0.639162471,62.62472933,22.11067879,0.225666701,97.97935916
0.08669444,5.611862972,17.49333256,0.270244422,64.73152133
0.01080976,0.720552878,11.06564885,0.166007261,66.65761965
0.052277408,8.533974808,13.317529,0.081580496,163.2440306
0.038249566,2.68505698,11.85975916,0.168946374,70.19836476
0.081728266,6.595288562,18.63091602,0.230872759,80.69776671
0.100308093,9.40943482,18.54532248,0.197700072,93.80534029
0.037409429,2.121758313,12.12352096,0.213753845,56.71720641
0.010832689,0.455333089,7.383786875,0.175665399,42.03324571
0.013676139,0.851989234,9.916080096,0.159173007,62.29749797
0.025966124,2.034916435,17.13941435,0.218703896,78.3681255
0.053939577,3.663788415,11.19335841,0.164792545,67.92393698
0.020749763,1.795514502,24.68204193,0.285236633,86.53180928
0.041185471,4.487612715,26.87603841,0.246657267,108.9610646
0.067292721,7.459013185,16.11801105,0.145411302,110.8442797
0.056220081,7.87679303,12.13934753,0.086643777,140.1063976
0.09027342,10.72849253,37.45426292,0.315153727,118.8444233
0.039289361,1.781432035,12.60009843,0.277894305,45.34133374
0.251920191,63.85459808,3.611167572,0.014246837,253.4715369
0.030461144,2.83292288,17.52191809,0.188405297,93.00119673
0.107669446,9.742719865,23.33868982,0.257922206,90.48732246
0.012306333,0.624322689,6.909919516,0.136204836,50.73182226
0.014725016,1.328446023,20.68970741,0.229332816,90.21695106
0.199841463,15.86389872,11.7054675,0.147456675,79.38241876
0.022246831,1.591318735,15.14024446,0.211662475,71.5301305
0.14157251,11.79641292,28.01128885,0.336172402,83.32417741
0.034282226,3.468980959,27.44652502,0.271240458,101.1889054
0.01058037,0.668917167,13.01626243,0.205880316,63.22247164
0.153019439,13.40885536,16.196924,0.184836375,87.62844421
0.065334106,7.290023585,23.21855427,0.208087597,111.580674
0.075559524,8.968184197,27.77930802,0.234048637,118.6903217
0.116151128,9.369534498,29.02534435,0.359817929,80.666754
0.018283528,1.15241519,8.644074466,0.1371417,63.0302416
0.016910543,0.849642156,5.577042596,0.111000634,50.24334
0.019203068,1.23690999,11.74347962,0.182317908,64.41210181
0.011546993,1.145373957,14.74646948,0.148665311,99.19240316
0.057703417,4.719973416,14.07491071,0.172070979,81.79712116
0.091596404,11.5452756,15.12494702,0.119996335,126.0450751
0.044709682,4.344440971,28.17434311,0.289948911,97.17002565
0.015061702,1.403552512,21.13418712,0.226793675,93.18684535
0.052197917,1.941033324,7.766346086,0.208851172,37.18603062
0.086982894,5.513285705,15.80431966,0.249344135,63.38356291
0.01768614,1.15241519,11.87596518,0.182260684,65.15922633
0.020177975,1.964504102,26.18875059,0.268992028,97.35883553
0.019663536,1.187621357,14.23269215,0.235651754,60.39714061
0.047166268,3.47836927,20.26889972,0.274843836,73.74696864
0.087208915,7.585755385,23.88018181,0.274536237,86.98371513
0.026018273,2.757816392,13.00429926,0.122687429,105.9953688
0.071134877,7.034192107,21.23626921,0.214756632,98.88527782
0.013499317,1.166497657,17.99668545,0.208266989,86.41160831
0.379365177,16.26759609,4.820459532,0.112414549,42.88110002
0.016429366,1.464576535,21.1421413,0.23716888,89.14382584
0.342230473,83.83996538,5.120440132,0.020901376,244.9810052
0.179957581,20.10741534,33.67150114,0.301353594,111.7341946
0.030272071,2.760163469,25.19585268,0.276335313,91.1785482
0.02873106,1.671119379,9.300180742,0.159895251,58.16420861
0.044228422,2.363507324,9.870697947,0.184710828,53.43865359
0.01601348,1.38477589,17.57828019,0.20327436,86.47563908
0.209696345,17.36133434,24.61210072,0.297273669,82.79273706
0.129985269,10.72614545,21.95198591,0.266026114,82.51816167
0.068555579,4.304540649,19.08196436,0.303905856,62.78906428
0.035193507,3.33050337,24.33476521,0.257146035,94.63402869
0.075860903,6.116484695,26.72736335,0.331491374,80.62762838
0.029809066,3.095795592,34.41701424,0.331397546,103.8541613
0.027512377,2.26258298,13.51012465,0.164279343,82.23873097
0.02704642,1.056185001,7.009787196,0.179504206,39.05082427
0.015873415,1.17353889,17.723716,0.239732918,73.93109031
0.017208422,1.760308335,23.85839598,0.233234906,102.293419
0.058400722,3.821042626,15.40128157,0.23539281,65.42800343
0.061059478,4.658949393,16.88737845,0.221323397,76.30182185
0.337290837,48.59389836,34.45904777,0.239180668,144.0712083
0.028544282,2.55831478,20.41413699,0.227769817,89.62617273
0.018825209,1.844803135,21.59280858,0.220342828,97.99642118
0.015175742,1.250992457,21.66302814,0.26279337,82.43369368
0.108605119,11.05473634,27.18788106,0.267102078,101.7883545
0.072348504,7.369824229,27.8176967,0.273082325,101.8656065
0.020375362,1.189968434,16.27566841,0.278681872,58.40232203
0.267403108,16.35913213,10.64332397,0.173973649,61.17779346
0.050490535,3.231926103,10.53115526,0.164522221,64.01053409
0.082276292,8.32039073,22.64276005,0.223903228,101.1274392
0.033462751,1.992669035,13.95861165,0.234405981,59.54887156
0.059749751,2.973747547,12.5364703,0.251887885,49.77004081
0.013834471,1.180580123,11.76025952,0.137811035,85.3361234
0.122847104,10.50082599,28.17917152,0.329662601,85.47882426
0.079520722,8.611428375,24.52243499,0.226448117,108.2916268
0.070194005,8.15140113,26.68733545,0.229812143,116.1267423
0.029673771,2.227376813,14.96926385,0.199424947,75.06214295
0.092905144,8.59499883,25.06241246,0.27090487,92.51370227
0.049453876,3.032424492,17.76852978,0.289775611,61.31823756
0.111300449,9.36718742,13.40183282,0.159239902,84.16127268
0.044312806,3.966561448,25.16288227,0.281109453,89.5127573
0.170648297,15.29121174,23.81104181,0.265728694,89.60658871
0.012370091,0.83555969,12.49192064,0.184937353,67.54676877
0.021005976,1.34252849,11.22056177,0.175563392,63.91173944
0.033168327,2.210947269,6.499875339,0.097510237,66.65838954
0.200895916,34.00680995,26.93602215,0.159125094,169.2757654
0.020743586,2.05134598,23.20011061,0.234603763,98.89061607
0.022600606,1.718060935,16.31020755,0.214556169,76.01835753
0.057932616,5.879429839,21.90879414,0.215877015,101.4873868
0.03234264,3.494798814,27.00531006,0.249920828,108.05546
0.031216453,1.828373591,20.58481901,0.351451712,58.57083155
0.034471774,2.229723891,11.02779352,0.170490889,64.68259733
0.011114518,0.842600923,21.3941529,0.282204407,75.81083926
0.011869464,0.720552878,18.3387546,0.302089115,60.70643959
0.039031602,3.018342025,17.40124178,0.225023653,77.33072312
0.038533579,3.633276403,21.15979382,0.224415239,94.28857828
0.017233217,1.481006079,13.47776097,0.156829321,85.93903811
0.020381445,1.55376549,18.49091133,0.24255365,76.23431501
0.047714972,3.114572214,12.3071025,0.188543727,65.27452654
0.010712918,0.64544639,11.82864622,0.196328192,60.24935141
0.038662603,2.358813169,12.10427387,0.198397544,61.01020026
0.054612423,7.459013185,20.9402367,0.153317476,136.5808861
0.167347494,22.99666809,20.05990454,0.145976571,137.418658
0.013417114,0.64544639,9.444088082,0.196317471,48.10620294
0.147337504,9.923444854,25.71050741,0.381734574,67.35179145
0.036717265,1.572542113,12.16857753,0.284123959,42.82841036
0.030445246,1.858885602,21.71853393,0.355711027,61.05667878
0.018778432,1.61713659,12.30604909,0.142899684,86.11669887
0.096499183,7.597490774,22.2662851,0.282814207,78.73114073
0.251596204,31.28654681,19.77921581,0.159058001,124.3522214
0.349572448,84.09579686,4.782827419,0.01988143,240.567577
0.495804565,80.89672984,6.250501317,0.038308435,163.1625354
0.01447298,0.81443599,13.66640506,0.242859618,56.27285904
0.012347312,0.790965212,17.81057051,0.278030775,64.05970895
0.049847987,5.456955839,20.95230259,0.191394273,109.471941
0.264255878,19.62391732,11.18028058,0.150553776,74.26104386
0.023837177,2.757816392,37.83174621,0.32699858,115.6939158
0.071061632,8.142012819,17.04480282,0.148763153,114.5767782
0.202640791,25.69580754,20.6138068,0.162563411,126.804714
0.029013675,2.893946903,16.34124159,0.163831436,99.74423683
0.219305016,21.25513638,25.13375617,0.259323614,96.92042986
0.013114146,0.652487623,16.26853979,0.326976325,49.75448852
0.064614638,3.07701897,11.39589341,0.23930354,47.62108159
0.228295118,25.01750206,31.16913801,0.284431356,109.5840433
0.030859799,2.544232314,23.70589194,0.287536265,82.44487675
0.037623644,2.448002125,16.2014915,0.249002704,65.06552442
0.016138338,1.647648602,26.0362695,0.255019261,102.095306
0.014086177,0.988119745,11.0490189,0.157509689,70.14818569
0.029649684,1.985627802,4.717913596,0.070448574,66.9696107
0.013826753,1.009243445,15.2631711,0.209107224,72.99207953
0.038242366,3.926661126,30.51623262,0.297202358,102.6782991
0.083313663,9.944568554,35.69504396,0.299046144,119.3629971
0.027084672,2.164005713,19.20314539,0.240346361,79.89779973
0.010370242,0.640752234,7.166820287,0.115991268,61.78758489
0.03491419,2.703833603,6.434063965,0.083082085,77.44225438
0.08742303,9.862420832,27.50806758,0.243838574,112.8126169
0.010713698,0.551563278,8.652298871,0.168064336,51.48206376
0.080984649,9.51505332,17.33019303,0.14750097,117.4920614
0.017902361,1.584277502,16.13132188,0.182284199,88.49544833
0.109574118,11.34107983,23.9051703,0.230964598,103.5014481
0.418779171,77.17426448,4.398894041,0.023870201,184.2839135
0.02463506,2.828228725,22.55119324,0.196430361,114.8050289
0.010201221,1.175885968,34.50403038,0.299334508,115.2691369
0.30352505,31.7207562,20.97974051,0.20074795,104.507869
0.028837678,2.933847225,9.318441219,0.091593796,101.7365984
0.338767766,95.85700361,5.078984528,0.017949614,282.9578648
0.04159688,3.156819614,16.64369719,0.219311194,75.89077814
0.035269708,2.384631024,14.39498521,0.21290796,67.61130603
0.022182388,2.76955178,23.14986081,0.185415991,124.8536366
0.023149967,2.192170647,29.68918817,0.313526564,94.69433078
0.025508931,1.964504102,9.754961342,0.126667404,77.01240433
0.042057658,1.823679435,16.51974911,0.380978119,43.36141183
0.06433264,3.814001393,18.71852426,0.315734568,59.28563478
0.054192681,4.370258826,16.04609631,0.198976996,80.64297204
0.037165657,4.360870515,19.66684729,0.167611328,117.336027
0.023562311,1.13129149,17.61974347,0.36698047,48.01275517
0.014738727,0.98342559,4.766342699,0.071433797,66.72391631
0.026169238,3.33050337,17.40197393,0.136735008,127.267875
0.132152667,19.96893775,32.31007837,0.213825246,151.1050682
0.031452635,2.469125825,23.6916004,0.301792339,78.50298801
0.014059147,1.044449612,17.73234034,0.238691827,74.2896839
0.015234444,1.06792039,6.779522258,0.096713439,70.09907105
0.042249442,2.785981325,17.32805331,0.262780144,65.94125801
0.018710874,1.441105757,26.69792606,0.346637658,77.01969326
0.015314497,0.889542479,11.8471203,0.203961805,58.08499446
0.017650646,0.685346712,13.00524926,0.334941489,38.82842135
0.018027802,1.389470046,14.10749676,0.183038965,77.07373549
0.021153888,1.309669401,10.78959674,0.174274458,61.91152085
0.030287182,4.046362093,20.39667023,0.15266989,133.599823
0.012308713,0.98342559,19.42355526,0.24310834,79.89670474
0.193950128,12.66013755,12.31335889,0.188637567,65.27522124
0.200691947,17.87534437,29.24533189,0.328346267,89.06856814
0.033277292,2.088899224,10.12442829,0.161287608,62.77251198
0.023224165,1.584277502,11.94262135,0.175068701,68.21677026
0.013821377,1.234562912,17.31183784,0.193812271,89.32271293
0.015276172,1.696937235,36.30116031,0.326790387,111.0839293
0.030371606,2.084205069,14.99679807,0.21853744,68.62347292
0.017069761,1.060879157,12.51155559,0.201313467,62.14962051
0.070160005,5.170612349,16.14197343,0.219030332,73.69743383
0.028313889,3.459592648,22.79552946,0.186562452,122.1871244
0.019991273,1.492741468,14.54585849,0.194802807,74.66965539
0.101496914,7.426154096,21.92918298,0.299716969,73.16630435
0.011824839,0.828518456,16.61684869,0.237160151,70.0659391
0.043009571,4.048709171,15.08472162,0.160245496,94.13507408
0.019426214,1.394164201,22.93942477,0.319636798,71.76715869
0.042038803,3.452551414,16.56392368,0.201684912,82.12772851
0.018926932,1.189968434,9.814128101,0.156097701,62.87170159
0.031007316,2.236765124,10.93073397,0.151528081,72.13668832
0.019491738,1.002202212,4.83193535,0.093975864,51.41676989
0.048304313,4.227087082,31.31834649,0.357885039,87.50951581
0.078188316,4.257599093,11.57660794,0.212597631,54.45313707
0.023828167,1.699284313,9.950984631,0.139537407,71.31410008
0.012172489,0.542174967,17.42925234,0.391307959,44.54101156
0.126749162,9.310857553,12.04566403,0.163978217,73.45892778
0.011370864,0.565645745,9.6609907,0.194209568,49.74518398
0.079628841,7.850975174,24.28177953,0.246278956,98.5946179
0.03593857,2.332995313,32.57950847,0.501870249,64.91619798
0.033669608,2.527802769,16.41902649,0.218696723,75.0766918
0.010859217,1.060879157,26.81439859,0.274473649,97.69389049
0.010424714,0.375532445,3.477093169,0.096523489,36.02328513
0.19673452,22.16580255,31.12152811,0.276221846,112.6685978
0.038617555,2.696792369,5.183913412,0.074232656,69.83332764
0.172207759,15.06589227,18.63413152,0.212993825,87.48672181
0.048375328,3.037118647,3.994157452,0.063619074,62.78238891
